Host_OS,Platform,Isolation_Type,Test_Type,Iteration,Metric,Value,Unit,Timestamp,CPU_Pinning,Disk_Type,Provisioning_Type,Filesystem,Host_CPU_Usage,Guest_CPU_Usage
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_multi_events_per_sec,4332.75,events/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_multi_latency_avg,0.92,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_multi_latency_p95,0.94,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_multi_latency_max,5.59,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,7zip,2,total_rating,23275,MIPS,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fractal_mandelbrot,2,runtime,104.5467,seconds,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_read_iops,692.16,iops,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_read_bw,692.15,MB/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_read_clat_mean_us,707.293,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_read_clat_p99_us,831.488,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_read_clat_p99_9_us,1236.992,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_write_iops,689.42,iops,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_write_bw,689.42,MB/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_write_clat_mean_us,725.038,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_write_clat_p99_us,839.68,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,seq_rw_write_clat_p99_9_us,1351.68,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_read_iops,4838.02,iops,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_read_bw,18.9,MB/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_read_clat_mean_us,101.194,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_read_clat_p99_us,132.096,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_read_clat_p99_9_us,173.056,us,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_write_iops,4837.49,iops,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,fio,2,rand_4k_write_bw,18.9,MB/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
